artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,H_or_N
Sisqo,Incomplete,spotify:track:5Mmk2ii6laakqfeCT7OnVD,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,audio_features,5Mmk2ii6laakqfeCT7OnVD,spotify:track:5Mmk2ii6laakqfeCT7OnVD,https://api.spotify.com/v1/tracks/5Mmk2ii6laakqfeCT7OnVD,https://api.spotify.com/v1/audio-analysis/5Mmk2ii6laakqfeCT7OnVD,253733,4,N
JAY-Z,I Just Wanna Love U (Give It 2 Me),spotify:track:0s46SltT4On0Z6kglK1I5c,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,audio_features,0s46SltT4On0Z6kglK1I5c,spotify:track:0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/tracks/0s46SltT4On0Z6kglK1I5c,https://api.spotify.com/v1/audio-analysis/0s46SltT4On0Z6kglK1I5c,227867,4,N
Mariah Carey,Thank God I Found You (feat. Joe & 98°),spotify:track:1RS3LStQYhju50eBdD9Uul,0.348,0.532,10,-5.882,1,0.0331,0.592,0.0,0.106,0.148,129.297,audio_features,1RS3LStQYhju50eBdD9Uul,spotify:track:1RS3LStQYhju50eBdD9Uul,https://api.spotify.com/v1/tracks/1RS3LStQYhju50eBdD9Uul,https://api.spotify.com/v1/audio-analysis/1RS3LStQYhju50eBdD9Uul,257360,4,N
Baha Men,Who Let The Dogs Out,spotify:track:1H5tvpoApNDxvxDexoaAUo,0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,audio_features,1H5tvpoApNDxvxDexoaAUo,spotify:track:1H5tvpoApNDxvxDexoaAUo,https://api.spotify.com/v1/tracks/1H5tvpoApNDxvxDexoaAUo,https://api.spotify.com/v1/audio-analysis/1H5tvpoApNDxvxDexoaAUo,198400,4,N
Donell Jones,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",spotify:track:5PMKzsUsTpZZGsCcJBuhP2,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,audio_features,5PMKzsUsTpZZGsCcJBuhP2,spotify:track:5PMKzsUsTpZZGsCcJBuhP2,https://api.spotify.com/v1/tracks/5PMKzsUsTpZZGsCcJBuhP2,https://api.spotify.com/v1/audio-analysis/5PMKzsUsTpZZGsCcJBuhP2,243733,4,N
LeAnn Rimes,Can't Fight The Moonlight,spotify:track:1o3MncVxP3tLVSN00uZt02,0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865,audio_features,1o3MncVxP3tLVSN00uZt02,spotify:track:1o3MncVxP3tLVSN00uZt02,https://api.spotify.com/v1/tracks/1o3MncVxP3tLVSN00uZt02,https://api.spotify.com/v1/audio-analysis/1o3MncVxP3tLVSN00uZt02,215507,4,N
Oasis,Go Let It Out,spotify:track:7kFbTUR31qyzrjjary7llr,0.408,0.857,2,-5.71,1,0.034,0.0131,7.44e-05,0.528,0.622,84.197,audio_features,7kFbTUR31qyzrjjary7llr,spotify:track:7kFbTUR31qyzrjjary7llr,https://api.spotify.com/v1/tracks/7kFbTUR31qyzrjjary7llr,https://api.spotify.com/v1/audio-analysis/7kFbTUR31qyzrjjary7llr,278693,4,N
DJ Ötzi,Hey Baby (Radio Mix),spotify:track:0HNXnhNZZtRZFLhP4hfyCP,0.666,0.968,10,-3.196,1,0.046,0.123,0.0,0.347,0.834,135.099,audio_features,0HNXnhNZZtRZFLhP4hfyCP,spotify:track:0HNXnhNZZtRZFLhP4hfyCP,https://api.spotify.com/v1/tracks/0HNXnhNZZtRZFLhP4hfyCP,https://api.spotify.com/v1/audio-analysis/0HNXnhNZZtRZFLhP4hfyCP,219240,4,N
P!nk,Most Girls,spotify:track:2hns6Dv29Yrg68AVTJiAyA,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,audio_features,2hns6Dv29Yrg68AVTJiAyA,spotify:track:2hns6Dv29Yrg68AVTJiAyA,https://api.spotify.com/v1/tracks/2hns6Dv29Yrg68AVTJiAyA,https://api.spotify.com/v1/audio-analysis/2hns6Dv29Yrg68AVTJiAyA,208493,4,N
Mariah Carey,Against All Odds (Take A Look at Me Now) (feat. Westlife),spotify:track:0Ac0Ge47UpkVceZyPin7IP,0.488,0.481,1,-7.264,1,0.0335,0.583,0.0,0.105,0.316,117.542,audio_features,0Ac0Ge47UpkVceZyPin7IP,spotify:track:0Ac0Ge47UpkVceZyPin7IP,https://api.spotify.com/v1/tracks/0Ac0Ge47UpkVceZyPin7IP,https://api.spotify.com/v1/audio-analysis/0Ac0Ge47UpkVceZyPin7IP,200427,4,N
Craig David,Fill Me In,spotify:track:0UzsDmdpw0Q14KU4hieQss,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,audio_features,0UzsDmdpw0Q14KU4hieQss,spotify:track:0UzsDmdpw0Q14KU4hieQss,https://api.spotify.com/v1/tracks/0UzsDmdpw0Q14KU4hieQss,https://api.spotify.com/v1/audio-analysis/0UzsDmdpw0Q14KU4hieQss,257200,4,N
Christina Aguilera,I Turn to You,spotify:track:4Do68W4FWO2hRAJCzG1lus,0.599,0.47,1,-8.356,1,0.0376,0.38,0.0,0.111,0.298,127.177,audio_features,4Do68W4FWO2hRAJCzG1lus,spotify:track:4Do68W4FWO2hRAJCzG1lus,https://api.spotify.com/v1/tracks/4Do68W4FWO2hRAJCzG1lus,https://api.spotify.com/v1/audio-analysis/4Do68W4FWO2hRAJCzG1lus,273707,4,N
Madonna,American Pie,spotify:track:2QgWuCtBpNIpl5trmKCxRf,0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,audio_features,2QgWuCtBpNIpl5trmKCxRf,spotify:track:2QgWuCtBpNIpl5trmKCxRf,https://api.spotify.com/v1/tracks/2QgWuCtBpNIpl5trmKCxRf,https://api.spotify.com/v1/audio-analysis/2QgWuCtBpNIpl5trmKCxRf,515867,4,N
Red Hot Chili Peppers,Otherside,spotify:track:64BbK9SFKH2jk86U3dGj2P,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4,N
Sammie,I Like It,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,audio_features,0IvTGWbNnCiUi9IOF7ye3F,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,https://api.spotify.com/v1/tracks/0IvTGWbNnCiUi9IOF7ye3F,https://api.spotify.com/v1/audio-analysis/0IvTGWbNnCiUi9IOF7ye3F,251040,4,N
Craig David,7 Days,spotify:track:0gPQTLaqHDgdupKEok7J2x,0.659,0.812,4,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.014,audio_features,0gPQTLaqHDgdupKEok7J2x,spotify:track:0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/tracks/0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/audio-analysis/0gPQTLaqHDgdupKEok7J2x,235133,4,N
Santana,Maria Maria (feat. The Product G&B),spotify:track:3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,3XKIUb7HzIF1Vu9usunMzc,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973,4,N
Kandi,Don't Think I'm Not,spotify:track:487Dyzs7Xbbk4hIWYyYT80,0.859,0.622,11,-8.196,1,0.0445,0.0661,0.0,0.0394,0.433,134.007,audio_features,487Dyzs7Xbbk4hIWYyYT80,spotify:track:487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/audio-analysis/487Dyzs7Xbbk4hIWYyYT80,243533,4,N
P!nk,There You Go,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,0.822,0.847,10,-6.729,0,0.0917,0.0854,0.0,0.0452,0.668,107.908,audio_features,6dJ2mSRaKE9ctYw9qWNGWQ,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/tracks/6dJ2mSRaKE9ctYw9qWNGWQ,https://api.spotify.com/v1/audio-analysis/6dJ2mSRaKE9ctYw9qWNGWQ,202800,4,N
Vengaboys,Shalala Lala,spotify:track:4pV49P2v3sxI0XYjUTmOl1,0.751,0.901,2,-5.802,1,0.0328,0.0504,0.00308,0.0395,0.973,124.017,audio_features,4pV49P2v3sxI0XYjUTmOl1,spotify:track:4pV49P2v3sxI0XYjUTmOl1,https://api.spotify.com/v1/tracks/4pV49P2v3sxI0XYjUTmOl1,https://api.spotify.com/v1/audio-analysis/4pV49P2v3sxI0XYjUTmOl1,214819,4,N
Ronan Keating,Life Is A Rollercoaster,spotify:track:1vlTMKVV0FxG6CxGTmSY3t,0.655,0.791,0,-8.923,1,0.0302,0.1,0.000124,0.334,0.862,118.981,audio_features,1vlTMKVV0FxG6CxGTmSY3t,spotify:track:1vlTMKVV0FxG6CxGTmSY3t,https://api.spotify.com/v1/tracks/1vlTMKVV0FxG6CxGTmSY3t,https://api.spotify.com/v1/audio-analysis/1vlTMKVV0FxG6CxGTmSY3t,234827,4,N
Madison Avenue,Don't Call Me Baby,spotify:track:4fazGt0v2v2zkzddQOcDZD,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,audio_features,4fazGt0v2v2zkzddQOcDZD,spotify:track:4fazGt0v2v2zkzddQOcDZD,https://api.spotify.com/v1/tracks/4fazGt0v2v2zkzddQOcDZD,https://api.spotify.com/v1/audio-analysis/4fazGt0v2v2zkzddQOcDZD,228140,4,N
Destiny's Child,"Jumpin', Jumpin'",spotify:track:3bAzkiGUK53jOG4T4UH0zX,0.863,0.707,2,-3.332,1,0.0948,0.0585,1.25e-05,0.0351,0.614,89.07,audio_features,3bAzkiGUK53jOG4T4UH0zX,spotify:track:3bAzkiGUK53jOG4T4UH0zX,https://api.spotify.com/v1/tracks/3bAzkiGUK53jOG4T4UH0zX,https://api.spotify.com/v1/audio-analysis/3bAzkiGUK53jOG4T4UH0zX,225507,4,N
Céline Dion,That's the Way It Is,spotify:track:5s4catxeZsaWFnOrvrXZHf,0.634,0.886,9,-5.424,1,0.0434,0.154,0.0,0.118,0.577,93.04,audio_features,5s4catxeZsaWFnOrvrXZHf,spotify:track:5s4catxeZsaWFnOrvrXZHf,https://api.spotify.com/v1/tracks/5s4catxeZsaWFnOrvrXZHf,https://api.spotify.com/v1/audio-analysis/5s4catxeZsaWFnOrvrXZHf,241373,4,N
3 Doors Down,Kryptonite,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4,N
Carl Thomas,I Wish,spotify:track:6rqs1XIh8YCyaEWlyjyAqP,0.709,0.749,1,-3.371,1,0.0331,0.0536,5.83e-06,0.0846,0.188,89.822,audio_features,6rqs1XIh8YCyaEWlyjyAqP,spotify:track:6rqs1XIh8YCyaEWlyjyAqP,https://api.spotify.com/v1/tracks/6rqs1XIh8YCyaEWlyjyAqP,https://api.spotify.com/v1/audio-analysis/6rqs1XIh8YCyaEWlyjyAqP,228267,4,N
Mystikal,Shake Ya Ass,spotify:track:1jRzdY7oUBOhrylNtiMtBD,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,audio_features,1jRzdY7oUBOhrylNtiMtBD,spotify:track:1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/tracks/1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/audio-analysis/1jRzdY7oUBOhrylNtiMtBD,256973,4,N
Fuel,Hemorrhage (In My Hands),spotify:track:1sjrDQXqAa9V07FjKIlAQ4,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,audio_features,1sjrDQXqAa9V07FjKIlAQ4,spotify:track:1sjrDQXqAa9V07FjKIlAQ4,https://api.spotify.com/v1/tracks/1sjrDQXqAa9V07FjKIlAQ4,https://api.spotify.com/v1/audio-analysis/1sjrDQXqAa9V07FjKIlAQ4,236867,4,N
Donell Jones,Where I Wanna Be,spotify:track:2uZwyxrg6VPvlVsvclIfel,0.664,0.396,5,-9.131,0,0.0298,0.52,0.0,0.268,0.453,102.053,audio_features,2uZwyxrg6VPvlVsvclIfel,spotify:track:2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/tracks/2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/audio-analysis/2uZwyxrg6VPvlVsvclIfel,253627,4,N
Savage Garden,Crash and Burn,spotify:track:60g4sp8i3gXSb1EkphMl1g,0.581,0.607,4,-8.458,1,0.028,0.189,1.6e-06,0.0882,0.213,102.03,audio_features,60g4sp8i3gXSb1EkphMl1g,spotify:track:60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/tracks/60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/audio-analysis/60g4sp8i3gXSb1EkphMl1g,281467,4,N
Westlife,My Love,spotify:track:5p0ietGkLNEqx1Z7ijkw5g,0.491,0.593,0,-5.975,1,0.0255,0.098,0.0,0.257,0.328,144.142,audio_features,5p0ietGkLNEqx1Z7ijkw5g,spotify:track:5p0ietGkLNEqx1Z7ijkw5g,https://api.spotify.com/v1/tracks/5p0ietGkLNEqx1Z7ijkw5g,https://api.spotify.com/v1/audio-analysis/5p0ietGkLNEqx1Z7ijkw5g,231760,4,N
All Saints,Pure Shores,spotify:track:2oncAh9o85pq1aswacLqAz,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618,audio_features,2oncAh9o85pq1aswacLqAz,spotify:track:2oncAh9o85pq1aswacLqAz,https://api.spotify.com/v1/tracks/2oncAh9o85pq1aswacLqAz,https://api.spotify.com/v1/audio-analysis/2oncAh9o85pq1aswacLqAz,268747,4,N
Destiny's Child,"Independent Women, Pt. 1",spotify:track:69XUpOpjzDKcfdxqZebGiI,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,audio_features,69XUpOpjzDKcfdxqZebGiI,spotify:track:69XUpOpjzDKcfdxqZebGiI,https://api.spotify.com/v1/tracks/69XUpOpjzDKcfdxqZebGiI,https://api.spotify.com/v1/audio-analysis/69XUpOpjzDKcfdxqZebGiI,221133,4,N
*NSYNC,It's Gonna Be Me,spotify:track:3sVeFqQgQTBNeLhxVzgpSK,0.631,0.9,0,-5.037,0,0.0839,0.0737,1.23e-05,0.0537,0.928,165.077,audio_features,3sVeFqQgQTBNeLhxVzgpSK,spotify:track:3sVeFqQgQTBNeLhxVzgpSK,https://api.spotify.com/v1/tracks/3sVeFqQgQTBNeLhxVzgpSK,https://api.spotify.com/v1/audio-analysis/3sVeFqQgQTBNeLhxVzgpSK,191933,4,N
Erykah Badu,Bag Lady,spotify:track:7BgUcOjSOlKJXASLgJ6bx1,0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,audio_features,7BgUcOjSOlKJXASLgJ6bx1,spotify:track:7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/tracks/7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/audio-analysis/7BgUcOjSOlKJXASLgJ6bx1,348893,4,N
Marc Anthony,You Sang To Me,spotify:track:2dwhMQsFeHr2S787WxqAqW,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,audio_features,2dwhMQsFeHr2S787WxqAqW,spotify:track:2dwhMQsFeHr2S787WxqAqW,https://api.spotify.com/v1/tracks/2dwhMQsFeHr2S787WxqAqW,https://api.spotify.com/v1/audio-analysis/2dwhMQsFeHr2S787WxqAqW,347107,4,N
Matchbox Twenty,Bent,spotify:track:6fA7akEuTUL3dW1V0GELaZ,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,audio_features,6fA7akEuTUL3dW1V0GELaZ,spotify:track:6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/tracks/6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/audio-analysis/6fA7akEuTUL3dW1V0GELaZ,256133,4,N
Gabrielle,Rise,spotify:track:63nkNgHkmfgjElTEnCzKYU,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673,audio_features,63nkNgHkmfgjElTEnCzKYU,spotify:track:63nkNgHkmfgjElTEnCzKYU,https://api.spotify.com/v1/tracks/63nkNgHkmfgjElTEnCzKYU,https://api.spotify.com/v1/audio-analysis/63nkNgHkmfgjElTEnCzKYU,219093,4,N
Backstreet Boys,Shape of My Heart,spotify:track:35o9a4iAfLl5jRmqMX9c1D,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,audio_features,35o9a4iAfLl5jRmqMX9c1D,spotify:track:35o9a4iAfLl5jRmqMX9c1D,https://api.spotify.com/v1/tracks/35o9a4iAfLl5jRmqMX9c1D,https://api.spotify.com/v1/audio-analysis/35o9a4iAfLl5jRmqMX9c1D,230093,4,N
Creed,With Arms Wide Open,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,audio_features,0eKyHwckh9vQb8ncZ2DXCs,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,https://api.spotify.com/v1/tracks/0eKyHwckh9vQb8ncZ2DXCs,https://api.spotify.com/v1/audio-analysis/0eKyHwckh9vQb8ncZ2DXCs,274800,4,N
The Corrs,Breathless,spotify:track:5OQGeJ1ceykovrykZsGhqL,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,audio_features,5OQGeJ1ceykovrykZsGhqL,spotify:track:5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/audio-analysis/5OQGeJ1ceykovrykZsGhqL,207507,4,N
Joe,I Wanna Know,spotify:track:1m2xMsxbtxv21Brome189p,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,audio_features,1m2xMsxbtxv21Brome189p,spotify:track:1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/tracks/1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/audio-analysis/1m2xMsxbtxv21Brome189p,296693,4,N
Wheatus,Teenage Dirtbag,spotify:track:3LI4MmibTkXH5cGpCGZgyw,0.617,0.84,4,-4.063,1,0.0512,0.36,8.85e-05,0.179,0.57,94.676,audio_features,3LI4MmibTkXH5cGpCGZgyw,spotify:track:3LI4MmibTkXH5cGpCGZgyw,https://api.spotify.com/v1/tracks/3LI4MmibTkXH5cGpCGZgyw,https://api.spotify.com/v1/audio-analysis/3LI4MmibTkXH5cGpCGZgyw,241840,4,N
Christina Aguilera,Come on over Baby (All I Want Is You) - Radio Version,spotify:track:7A0apkTSTvMbSI7yplcmlh,0.829,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903,audio_features,7A0apkTSTvMbSI7yplcmlh,spotify:track:7A0apkTSTvMbSI7yplcmlh,https://api.spotify.com/v1/tracks/7A0apkTSTvMbSI7yplcmlh,https://api.spotify.com/v1/audio-analysis/7A0apkTSTvMbSI7yplcmlh,203333,4,N
Creed,Higher,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,1ZozJfi8u9cO2Ob8KwiwNT,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/tracks/1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/audio-analysis/1ZozJfi8u9cO2Ob8KwiwNT,316733,4,N
Britney Spears,Lucky,spotify:track:4cHUfCT3yetKajxWKLhDlT,0.763,0.834,1,-5.237,1,0.0329,0.271,0.00027,0.263,0.965,95.017,audio_features,4cHUfCT3yetKajxWKLhDlT,spotify:track:4cHUfCT3yetKajxWKLhDlT,https://api.spotify.com/v1/tracks/4cHUfCT3yetKajxWKLhDlT,https://api.spotify.com/v1/audio-analysis/4cHUfCT3yetKajxWKLhDlT,207267,4,N
Nelly,Country Grammar (Hot Shit),spotify:track:3wMUvT6eIw2L5cZFG1yH9j,0.865,0.664,2,-6.822,1,0.108,0.00689,0.0,0.142,0.565,162.831,audio_features,3wMUvT6eIw2L5cZFG1yH9j,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/tracks/3wMUvT6eIw2L5cZFG1yH9j,https://api.spotify.com/v1/audio-analysis/3wMUvT6eIw2L5cZFG1yH9j,287000,4,N
Shaggy,It Wasn't Me,spotify:track:3WkibOpDF7cQ5xntM1epyf,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4,N
Destiny's Child,Survivor,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,audio_features,2Mpj1Ul5OFPyyP4wB62Rvi,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,https://api.spotify.com/v1/tracks/2Mpj1Ul5OFPyyP4wB62Rvi,https://api.spotify.com/v1/audio-analysis/2Mpj1Ul5OFPyyP4wB62Rvi,254027,4,N
Eminem,Stan,spotify:track:3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4,N
Kylie Minogue,Can't Get You out of My Head,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,3E7ZwUMJFqpsDOJzEkBrQ7,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640,4,N
Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",spotify:track:7GQqj9jRtDkMp8zByehXQI,0.756,0.808,5,-3.655,1,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,7GQqj9jRtDkMp8zByehXQI,spotify:track:7GQqj9jRtDkMp8zByehXQI,https://api.spotify.com/v1/tracks/7GQqj9jRtDkMp8zByehXQI,https://api.spotify.com/v1/audio-analysis/7GQqj9jRtDkMp8zByehXQI,264847,4,N
Nelly Furtado,I'm Like A Bird,spotify:track:2aGw77pZqli064JiPuXYRi,0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,audio_features,2aGw77pZqli064JiPuXYRi,spotify:track:2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/tracks/2aGw77pZqli064JiPuXYRi,https://api.spotify.com/v1/audio-analysis/2aGw77pZqli064JiPuXYRi,243160,4,N
Shakira,"Whenever, Wherever",spotify:track:2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG,196160,4,N
Jimmy Eat World,The Middle,spotify:track:6GG73Jik4jUlQCkKg9JuGO,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4,N
Train,Drops of Jupiter (Tell Me),spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,N
Geri Halliwell,It's Raining Men,spotify:track:7q3qX7Ees3FZtRFJXWgPZs,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482,audio_features,7q3qX7Ees3FZtRFJXWgPZs,spotify:track:7q3qX7Ees3FZtRFJXWgPZs,https://api.spotify.com/v1/tracks/7q3qX7Ees3FZtRFJXWgPZs,https://api.spotify.com/v1/audio-analysis/7q3qX7Ees3FZtRFJXWgPZs,254640,4,N
Blu Cantrell,Hit 'Em Up Style (Oops!),spotify:track:4zYTZvtcww7OWKie7fxA9E,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,audio_features,4zYTZvtcww7OWKie7fxA9E,spotify:track:4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E,250707,4,N
Britney Spears,I'm a Slave 4 U,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,audio_features,6ldwfK0yWgTAlmIfuQkTYN,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/audio-analysis/6ldwfK0yWgTAlmIfuQkTYN,203600,4,N
Kylie Minogue,In Your Eyes,spotify:track:1t5nwfsb90IliczIhOMnpJ,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,audio_features,1t5nwfsb90IliczIhOMnpJ,spotify:track:1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/tracks/1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/audio-analysis/1t5nwfsb90IliczIhOMnpJ,197827,4,N
